-1.5651551,-3.9261098
-1.5922048,-3.985948
-1.5700418,-3.8968337
-1.5855961,-3.9143798
-1.4312004,-3.6554837
-1.4486696,-3.6396794
-1.4736362,-3.5642467
-1.5468285,-3.7277741
-1.5775638,-3.8051765
-1.5676425,-3.7519531
-1.5796298,-3.7658482
-1.6302003,-3.839164
-1.6187302,-3.8184803
-1.5976939,-3.7341092
-1.701298,-3.9450035
-1.6717719,-3.8722522
-1.6768979,-3.8774822
-1.5924015,-3.7583048
-1.5845698,-3.7379227
-1.6014714,-3.7736273
-1.5926185,-3.7549417
-1.587982,-3.7462025
-1.589598,-3.7504272
-1.6516063,-3.8502657
-1.6501851,-3.8384016
-1.5695889,-3.609753
-1.594065,-3.6942353
-1.5985667,-3.7464025
-1.6225986,-3.6460958
-1.5653448,-3.6729312
-1.5628959,-3.6159806
-1.5618861,-3.631564
-1.5703768,-3.6526754
-1.6008322,-3.6956043
-1.6025403,-3.691939
-1.57325,-3.659317
-1.5810841,-3.6600244
-1.5699531,-3.6503265
-1.6264938,-3.6123538
-1.6703972,-3.9828799
-1.6960266,-3.9719195
-1.6907332,-3.7712955
-1.6987785,-3.7782972
-1.6772135,-3.7450209
-1.6917628,-3.7520025
-1.6768706,-3.768098
-1.6801167,-3.7759333
-1.7225661,-3.8481324
-1.7857856,-3.87853
-1.8307925,-3.9346876
-1.864136,-4.1528864
-1.873802,-4.1314335
-1.9078065,-4.389112
-1.9192607,-4.403603
-1.8967663,-4.390277
-1.9115962,-4.4219823
-1.9504917,-4.3587985
-1.9345781,-4.3310833
-1.9133928,-3.8955722
-1.9294267,-3.9033663
-1.9042189,-3.7627969
-1.9097099,-3.772953
-1.9011687,-3.7477686
-1.917943,-3.773646
-1.8437526,-3.3174412
-1.8968378,-3.3673785
-2.0838165,-4.2445064
-2.082169,-4.2205873
-2.0754273,-4.213232
-2.1205366,-4.274866
-2.0044808,-3.571555
-2.037155,-3.7015803
-2.0429444,-3.7188246
-2.0559123,-3.743192
-1.9371761,-3.1914217
-1.7978942,-2.0894113
-1.6539246,-1.7195017
-1.6628196,-1.6204431
-1.6530305,-1.608483
-1.6400833,-1.6605302
-1.7831675,-1.60768
-1.8601155,-1.5601212
-1.5786579,-1.4941596
-1.5635093,-1.4896797
-1.6144124,-1.527039
-1.60144,-1.4949439
-1.5855173,-1.421777
-1.5866591,-1.4111078
-1.6216195,-1.4082161
-1.562238,-1.428839
-1.3463154,-1.4350357
-1.3463154,-1.4520237
-1.3463215,-1.4536462
-1.3463249,-1.4545445
-1.3463249,-1.4561449
-2.0289721,-1.4567409
-2.2065394,-1.4567065
-1.3606029,-1.41512
-1.4149787,-1.4489378
